PHARM 322 (LEC A1 Fa17),PHARM 322 ROLE PHARM CDN HLTH CARE (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Chowdhury Farhana Faruquee,,Interprofessional (IP) Launch Self Reflection,Assignment,N/A,15,2017-10-05,,Appreciate the pharmacist as a member of the health care team ,"Accept that a patient's perspective of health and health behaviour may be different than your own, and may impact (positively or negatively) treatment strategies.","Demonstrate a professional image and positive attitude through behaviour, language, personal presentation and interaction with others.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 523 (Fall 2017 LEC 800 801),PHARM 523 Fa17 - ADVANCED PHARMACOTHERAPY PT 1 Combined LEC Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),Sarah Woodworth-Giroux,,Quizzes (Lecture and Pre-case Readings),Quiz,Multiple choice,5,2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 523 (Fall 2017 LEC 800 801),PHARM 523 Fa17 - ADVANCED PHARMACOTHERAPY PT 1 Combined LEC Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),Sarah Woodworth-Giroux,,Midterm Examination (Case Topics 1-3),Exam,Written and multiple choice,30,2017-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 523 (Fall 2017 LEC 800 801),PHARM 523 Fa17 - ADVANCED PHARMACOTHERAPY PT 1 Combined LEC Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),Sarah Woodworth-Giroux,,Pharmacokinetic/TDM Assignment,Assignment,N/A,10,2017-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 523 (Fall 2017 LEC 800 801),PHARM 523 Fa17 - ADVANCED PHARMACOTHERAPY PT 1 Combined LEC Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),Sarah Woodworth-Giroux,,Tutorial Evaluation ,Performance,N/A,15,2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 523 (Fall 2017 LEC 800 801),PHARM 523 Fa17 - ADVANCED PHARMACOTHERAPY PT 1 Combined LEC Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),Sarah Woodworth-Giroux,,Final Examination,Exam,Written and multiple choice,40,2017-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 334 (Winter 2017 LEC B1 SEM J1 J2),PHARM 334 Wi17 - HLTH PROF COMM PART 2 Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Lisa Guirguis,,Lab Reflection,Assignment,N/A,10,2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 334 (Winter 2017 LEC B1 SEM J1 J2),PHARM 334 Wi17 - HLTH PROF COMM PART 2 Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Lisa Guirguis,,Lab Final,Exam,Other,35,2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 334 (Winter 2017 LEC B1 SEM J1 J2),PHARM 334 Wi17 - HLTH PROF COMM PART 2 Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Lisa Guirguis,, Learning Opportunities (In-Class),Participation,N/A,10,2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 334 (Winter 2017 LEC B1 SEM J1 J2),PHARM 334 Wi17 - HLTH PROF COMM PART 2 Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Lisa Guirguis,,Written Final,Exam,Written and multiple choice,35,2017-03-17,,Identify communication challenges associated with providing care to a patient whose first language is not English. ,Outline effective patient education skills,Describe the appropriate process for working with an interpreter in a healthcare setting. ,Define shared decision making and differentiate it from other decision making models.,Identify several strategies for effectively communicating risk,Select and integrate communication techniques to effectively communicate with other healthcare professionals.,Explain a process to manage emotional consults,Identify core principles and key skills of motivational interviewing,"Compare and contrast concordance, compliance, and adherence frameworks ",Differentiate strategies to communicate with patients with vision and hearing loss. ,Compare and contrast intentional and unintentional medication taking behaviours ,Identify supportive communication techniques to assess patients medication to assess med taking behaviours and detect barriers,Describe the elements of a medication history,Apply communication techniques for monitoring medications ,Explain the importance of stress management in professional life,Reflect on communication skills,Establish organization and flow while taking a full medication history,"Listen, actively solicit and respond appropriately to ideas, opinions and feedback from others.", Practice self-care activities to manage stress in professional life, Detect and address barriers to patients medication taking behaviors using supportive probing techniques ," Provide timely, clear responses that are tailored to the context and audience.","Demonstrate appropriate techniques for dealing with anger, conflict, and lack of trust ","Communicate effectively with people with vision, hearing loss or who are using a translator",Apply the Three Talk model to make a shared decisions,Select and integrate communication techniques to effectively communicate risk to patients,"Engage in respectful, empathetic, compassionate, non-judgmental, culturally safe, tactful conversations with patients and health team members.",Engage in effective partnerships with their patients to support positive behaviour changes,Accept responsibility for communicating professionally through both student and professional career ,Advocate for pharmacists role in monitoring medication therapy at the medication refill,Foster curiosity to understand and appreciate patients unique life experience,,,,,,,,,,,,,,,,,
PHARM 504 (LEC A1 Fa17),"PHARM 504 FRAMEWORK TEAMS, COLLAB, EDUC (LEC A1 Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Terri Schindel,,Contributions to eClass/Participation ,Participation,N/A,20,2017-08-21,,Discuss the role of feedback  related to preceptorship of pharmacy students.,Examine the application of learning styles in the education of professionals. ,Apply theoretical frameworks for collaboration and  groups. ,"Explore current issues on collaboration: teamwork, leadership, communication. ",Present information and views effectively in written and oral presentation formats.,Apply reflective and critical thinking skills. ,Facilitate student and professional learning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 504 (LEC A1 Fa17),"PHARM 504 FRAMEWORK TEAMS, COLLAB, EDUC (LEC A1 Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Terri Schindel,,Reflective Paper ,Assignment,N/A,20,2017-10-03,,Relate core beliefs about teaching and learning to educational experiences.,Discuss the role of feedback  related to preceptorship of pharmacy students.,Examine the application of learning styles in the education of professionals. ,Present information and views effectively in written and oral presentation formats.,Demonstrate appreciation for self-directed and life-long learning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 504 (LEC A1 Fa17),"PHARM 504 FRAMEWORK TEAMS, COLLAB, EDUC (LEC A1 Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Terri Schindel,,Final Paper,Assignment,N/A,40,2017-12-05,,Apply theoretical frameworks for collaboration and  groups. ,"Explore current issues on collaboration: teamwork, leadership, communication. ",Present information and views effectively in written and oral presentation formats.,Apply reflective and critical thinking skills. ,Demonstrate respect for diversity of views and experiences. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 504 (LEC A1 Fa17),"PHARM 504 FRAMEWORK TEAMS, COLLAB, EDUC (LEC A1 Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Terri Schindel,,Education Plan ,Assignment,N/A,20,2017-10-31,,"Design, deliver, and evaluate education plans using theoretical frameworks ",Examine the application of learning styles in the education of professionals. ,"Explore current issues on collaboration: teamwork, leadership, communication. ",Present information and views effectively in written and oral presentation formats.,Facilitate student and professional learning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 357 (Fall 2017 LEC A1 SEM E1 E2),PHARM 357 Fa17 - GASTROINTESTINAL Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,",to be assigned,,Midterm,Exam,Multiple choice,40,2017-11-22,,Describe the specific laboratory tests and other diagnostic tests used in the diagnosis and monitoring of the conditions of primary focus.,"Apply concepts and knowledge of medicinal chemistry, pharmacology and therapeutic principles in selecting and monitoring drug therapy for the conditions of primary focus.",Discuss the complementary and alternative medicine used in GI diseases.,"Describe the pathophysiology of the conditions of primary focus including clinical presentations, symptomatology, and complications. ",Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of primary focus,"Describe the epidemiology, etiology, and risk factors of the conditions of primary focus.","Describe the mechanisms, efficacy, side effect profiles and role of each of the following drugs or drug classes: i. Antidiarrheals ii. Laxatives iii. Antinauseants iv. Antiemetics v. Antacids vi. Anti-gas vii. Antispasmodics viii. Drugs Stimulating Gastrointestinal Motility (Prokinetic Agents) ix. Proton-Pump Inhibitors x. H2 receptor antagonists xi. Mucosal protective agents Sucralfate, Prostaglandin analogs (ie misoprostil), Colloidal Bismuth Compounds xii. Antibiotics used for PUD xiii. Aminosalicylates xiv. Corticosteroids used in IBD xv. Immunosuppressants used in IBD (including azathioprine, 6-mercaptopurine, cyclosporine, methotrexate) xvi. Tumour necrosis factor – alpha antagonists (infliximab, adalimumab, certolizumab, golimumab) xvii. Pharmacotherapy for complications of cirrhosis (ie diuretics, spironolactone, beta-blockers, octreotide, lactulose, and metronidazole)",Describe the societal and economic impact of the conditions of primary focus.,Identify ethical issues surrounding treatment of the conditions of primary focus,Discuss drugs that can be toxic to the liver,"Describe the treatment options for oral health such as canker sores, dry mouth, and mouth care.",Discuss the types of ostomy supplies used by patients with ostomies,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments to the conditions of primary focus, including use of specific target drugs for condition as well as complementary and alternative therapies",Discuss monitoring parameters for each of the disease of focus,Identify actual and potential drug-related problems relating to the conditions of focus and in patient cases.,"Select appropriate treatment for special groups (pediatrics, elderly, pregnancy)",Utilize self-directed learning abilities.,"Utilize an evidence-based approach to the therapeutic management of the conditions of primary focus, including use of drug, non-drug and complementary and alternative medicines.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 357 (Fall 2017 LEC A1 SEM E1 E2),PHARM 357 Fa17 - GASTROINTESTINAL Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,",to be assigned,,Final,Exam,Written and multiple choice,50,2017-12-15,,Explain the anatomy of the gastrointestinal tract; describe the functions of the gastrointestinal tract.  ,Explain the anatomy of the liver; describe the functions of the liver . ,Identify applicable health system resources.,Appreciate the interdisciplinary approach to management of the condition,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Discuss monitoring parameters for each of the disease of focus,Identify actual and potential drug-related problems relating to the conditions of focus and in patient cases.,"Select appropriate treatment for special groups (pediatrics, elderly, pregnancy)",Utilize self-directed learning abilities.,"Utilize an evidence-based approach to the therapeutic management of the conditions of primary focus, including use of drug, non-drug and complementary and alternative medicines.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 357 (Fall 2017 LEC A1 SEM E1 E2),PHARM 357 Fa17 - GASTROINTESTINAL Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,",to be assigned,,Seminar 2 Quiz,Quiz,Written,5,2017-06-23,,"Describe the pathophysiology of the conditions of primary focus including clinical presentations, symptomatology, and complications. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 357 (Fall 2017 LEC A1 SEM E1 E2),PHARM 357 Fa17 - GASTROINTESTINAL Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,",to be assigned,,Seminar 1 Quiz,Quiz,Written,5,2017-06-23,,"Describe the pathophysiology of the conditions of primary focus including clinical presentations, symptomatology, and complications. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 314 (Fall 2017 LAB LEC SEM),PHARM 314 Fa17 - HLTH PROF-COMMUNICATION I Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Chowdhury Farhana Faruquee,,Written Final,Exam,Multiple choice,30,2017-11-07,,Describe the impact of communication in health and health care ,Explain the importance of communication in the practice of pharmacy,Explain the link between effective communication skills and patient care ,Understand the importance of listening,Understand the meaning of a patient-centred care,Understand the impact of empathetic responding in patient-provider interactions ,"Recognize the difference between aggressive, passive, and assertive communication ",Define a medication experience,Describe the importance of a patient's’ medication experience,Describe the health care experiences of low-literacy patients,Discuss health literacy and medication ,Review techniques to improve communication with low-literacy patients,Identify different types of question asking,Discuss the link between reflection and lifelong learning ,Identify appropriate uses of social media in health care,Demonstrate effective public speaking and presentation skills,Write in a clear and concise manner using the rules of grammar and punctuation,Work effectively in groups,Offer and receive constructive feedback,Demonstrate professional communication,Critically reflect on communication in patient care,Tailor communication to specific contexts and audiences,Write data section of a clinical documentation note after a standardized patient encounter,Introduce self and identify patient,Use small talk to establish rapport,Solicit the full patient agenda ,Use appropriate question style,Use active listening skills to explore the patient experience and concerns,Gather sufficient information to evaluate medication appropriateness,"Identify and name patient feelings (i.e., empathetic responding) ",Demonstrate effective non-verbal communication skills,Establish flow and organization in a patient encounter,Display confidence in a patient encounter,,,,,,,,,,,,,,
PHARM 314 (Fall 2017 LAB LEC SEM),PHARM 314 Fa17 - HLTH PROF-COMMUNICATION I Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Chowdhury Farhana Faruquee,,In-Class Learning Opportunities,Quiz,Multiple choice,5,2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 314 (Fall 2017 LAB LEC SEM),PHARM 314 Fa17 - HLTH PROF-COMMUNICATION I Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Chowdhury Farhana Faruquee,,Lab grades,Participation,N/A,0,2017-09-01,,Describe the impact of communication in health and health care ,Explain the importance of communication in the practice of pharmacy,Explain the link between effective communication skills and patient care ,Understand the importance of listening,Understand the meaning of a patient-centred care,Understand the impact of empathetic responding in patient-provider interactions ,"Recognize the difference between aggressive, passive, and assertive communication ",Define a medication experience,Describe the importance of a patient's’ medication experience,Describe the health care experiences of low-literacy patients,Discuss health literacy and medication ,Review techniques to improve communication with low-literacy patients,Identify different types of question asking,Discuss the link between reflection and lifelong learning ,Identify appropriate uses of social media in health care,Demonstrate effective public speaking and presentation skills,Write in a clear and concise manner using the rules of grammar and punctuation,Work effectively in groups,Offer and receive constructive feedback,Demonstrate professional communication,Critically reflect on communication in patient care,Tailor communication to specific contexts and audiences,Write data section of a clinical documentation note after a standardized patient encounter,Introduce self and identify patient,Use small talk to establish rapport,Solicit the full patient agenda ,Use appropriate question style,Use active listening skills to explore the patient experience and concerns,Gather sufficient information to evaluate medication appropriateness,"Identify and name patient feelings (i.e., empathetic responding) ",Demonstrate effective non-verbal communication skills,Establish flow and organization in a patient encounter,Display confidence in a patient encounter,Appreciate the patient’s experience and perspective in health care ,Accept responsibility for communicating professionally through both student and professional career ,Value reflection and its role in lifelong learning,,,,,,,,,,,
PHARM 314 (Fall 2017 LAB LEC SEM),PHARM 314 Fa17 - HLTH PROF-COMMUNICATION I Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Chowdhury Farhana Faruquee,,Reflection,Assignment,N/A,15,2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 314 (Fall 2017 LAB LEC SEM),PHARM 314 Fa17 - HLTH PROF-COMMUNICATION I Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Chowdhury Farhana Faruquee,,Lab Final,Performance,N/A,50,2017-11-01,,Describe the impact of communication in health and health care ,Explain the importance of communication in the practice of pharmacy,Explain the link between effective communication skills and patient care ,Understand the importance of listening,Understand the meaning of a patient-centred care,Understand the impact of empathetic responding in patient-provider interactions ,"Recognize the difference between aggressive, passive, and assertive communication ",Define a medication experience,Describe the importance of a patient's’ medication experience,Describe the health care experiences of low-literacy patients,Discuss health literacy and medication ,Review techniques to improve communication with low-literacy patients,Identify different types of question asking,Discuss the link between reflection and lifelong learning ,Identify appropriate uses of social media in health care,Demonstrate effective public speaking and presentation skills,Write in a clear and concise manner using the rules of grammar and punctuation,Work effectively in groups,Offer and receive constructive feedback,Demonstrate professional communication,Critically reflect on communication in patient care,Tailor communication to specific contexts and audiences,Write data section of a clinical documentation note after a standardized patient encounter,Introduce self and identify patient,Use small talk to establish rapport,Solicit the full patient agenda ,Use appropriate question style,Use active listening skills to explore the patient experience and concerns,Gather sufficient information to evaluate medication appropriateness,"Identify and name patient feelings (i.e., empathetic responding) ",Demonstrate effective non-verbal communication skills,Establish flow and organization in a patient encounter,Display confidence in a patient encounter,,,,,,,,,,,,,,
PHARM 314 (Fall 2017 LAB LEC SEM),PHARM 314 Fa17 - HLTH PROF-COMMUNICATION I Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Chowdhury Farhana Faruquee,,Pharmacy Speechcraft by Toastmasters,Participation,N/A,0,2017-09-01,,Demonstrate effective public speaking and presentation skills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 430A (Fall 2017 LAB LEC),PHARM 430A Fa17 - COMPREHENSIVE PATIENT ASSESS 2 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year","Candace Necyk, Teri Charrois, Gillian Johnson",,Midterm Exam,Exam,Other,25,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 430A (Fall 2017 LAB LEC),PHARM 430A Fa17 - COMPREHENSIVE PATIENT ASSESS 2 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year","Candace Necyk, Teri Charrois, Gillian Johnson",,Final Exam,Exam,Other,35,2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 430A (Fall 2017 LAB LEC),PHARM 430A Fa17 - COMPREHENSIVE PATIENT ASSESS 2 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year","Candace Necyk, Teri Charrois, Gillian Johnson",,Professionalism,Participation,N/A,5,2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 430A (Fall 2017 LAB LEC),PHARM 430A Fa17 - COMPREHENSIVE PATIENT ASSESS 2 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year","Candace Necyk, Teri Charrois, Gillian Johnson",,Semester 2,Assignment,N/A,10,2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 430A (Fall 2017 LAB LEC),PHARM 430A Fa17 - COMPREHENSIVE PATIENT ASSESS 2 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year","Candace Necyk, Teri Charrois, Gillian Johnson",,Integrated Cases (2),Assignment,N/A,15,2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 430A (Fall 2017 LAB LEC),PHARM 430A Fa17 - COMPREHENSIVE PATIENT ASSESS 2 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year","Candace Necyk, Teri Charrois, Gillian Johnson",,Semester 1,Assignment,N/A,10,2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 487 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 487 Fa17 - PULMONARY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, 2nd year",Renette Bertholet,,7 Specified online exercises,Other,N/A,8,2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 487 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 487 Fa17 - PULMONARY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, 2nd year",Renette Bertholet,,Midterm,Exam,Written and multiple choice,25,2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 487 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 487 Fa17 - PULMONARY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, 2nd year",Renette Bertholet,,7 Quizzes ,Quiz,Multiple choice,19,2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 487 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 487 Fa17 - PULMONARY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, 2nd year",Renette Bertholet,,Assignment #2: Case reflection and learning application,Assignment,N/A,2,2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 487 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 487 Fa17 - PULMONARY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, 2nd year",Renette Bertholet,,Final,Exam,Written and multiple choice,45,2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 487 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 487 Fa17 - PULMONARY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, 2nd year",Renette Bertholet,,Assignment #1: Case Submission and question,Assignment,N/A,1,2017-09-05,,"Develop a caring, empathetic attitude for patients experiencing the conditions covered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2017 LAB D1 D2 LEC C1),PHARM 330A Fa17 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 2nd year","Renette Bertholet, Theresa Charrois, Gillian Johnson",,"Semester 2 Labs 5,6,7,8,9,10",Assignment,N/A,12,2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2017 LAB D1 D2 LEC C1),PHARM 330A Fa17 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 2nd year","Renette Bertholet, Theresa Charrois, Gillian Johnson",,FINAL,Exam,Other,35,2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2017 LAB D1 D2 LEC C1),PHARM 330A Fa17 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 2nd year","Renette Bertholet, Theresa Charrois, Gillian Johnson",,Professionalism ,Participation,N/A,5,2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2017 LAB D1 D2 LEC C1),PHARM 330A Fa17 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 2nd year","Renette Bertholet, Theresa Charrois, Gillian Johnson",,Integrated Cases,Assignment,N/A,15,2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2017 LAB D1 D2 LEC C1),PHARM 330A Fa17 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 2nd year","Renette Bertholet, Theresa Charrois, Gillian Johnson",,"Semester 1: Labs 1,2,3,4",Assignment,N/A,8,2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2017 LAB D1 D2 LEC C1),PHARM 330A Fa17 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 2nd year","Renette Bertholet, Theresa Charrois, Gillian Johnson",,MIDTERM,Exam,Other,25,2017-12-21,,Describe the principles of shared decision making (SDM) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 447 (Fall 2017 LEC A1 A2 SEM E1 E2),PHARM 447 Fa17 - PSYCHIATRY Combined LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 3rd year",Candace Necyk,,Seminar Assessments/Activities,Quiz,Multiple choice,15,2017-10-23,,"Outline the epidemiology, etiology and pathophysiology of the mental health conditions covered.","Describe the risk factors, clinical presentation, and assessment parameters (signs and symptoms, laboratory values/tests, physical findings and diagnostic measurements) of the conditions covered.","Explain the mechanism of action, pharmacokinetic principles, clinical effect(s), and adverse effects and drug interactions for the medication classes covered.","Describe the therapeutic approach to managing the conditions covered, including: guideline recommendations and clinical targets, pharmacological (dose, duration of therapy, monitoring parameters), non-pharmacological treatments, and CAM.",Describe the role of therapeutic drug monitoring for selected medications in the provision of patient care.,Outline the economic and health policy issues as they relate to mental health conditions.,Identify ethical issues in the management of mental health conditions.,"Conduct a patient assessment using relevant data from the patient history, review of systems, laboratory tests, diagnostic imaging and medication history in order to provide patient care.",Identify and locate sources of information needed to provide patient care.,"Develop a therapeutic and monitoring plan, taking into consideration patient factors, efficacy, toxicity, cost, route of administration, etc."," Apply principles of therapeutic drug monitoring to deliver patient care, taking into consideration health system and economic factors.",Manage clinically significant drug interactions with drugs used to treat the psychiatric conditions covered.,Utilize an evidence based approach to therapeutic management of the psychiatric conditions covered.,Evaluate and apply information from literature and other resources to provide patient care.,Utilize independent and collaborative approaches to learning.,"Develop a caring, empathic attitude for patients experiencing the conditions covered.",Develop an appreciation of the interdisciplinary nature of patient care.,Develop lifelong learning skills that will enable maintenance of competence through keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
